year,ticker,profit,sales
2010,AWRE,0.18,23.56
2010,CSV,8.079,184.947
2010,SRSL,3.006,30.32
2010,PFED,,
2010,PFED,-5.355,9.897
2010,DDMX.1,10.655,406.448
2010,BARI,,
2010,BARI,9.835,82.364
2010,BIOS.1,-69.142,1638.623
2010,GACR,,
2010,WGRP,-37.036,1192.412
2010,ETFC,,
2010,ETFC,-28.472,2398.493
2010,PCBS,-13.814,20.141
2010,PCBS,,
2010,CRWE,0.29,1.396
2010,TACT,3.904,63.194
2010,SRCL,207.879,1439.388
2010,MVIS,-47.46,4.74
2010,SNBC,-185.418,161.115
2010,SNBC,,
2010,MMAC,-28.709,107.677
2010,SGB,1.856,18.106
2010,SGB,,
2010,FMFC,4.011,92.213
2010,FMFC,,
2010,QEPC,9.434,237.886
2010,WLFC,12.05,148.302
2010,CYMI,90.961,534.209
2010,8356B,31,6545
2010,HOTT,-8.235,708.244
2010,RNE,,
2010,OCN,37.984,364.551
2010,OCN,,
2010,PRLS,4.129,6.165
2010,ANF,150.283,3468.777
2010,SPPI,-48.844,74.113
2010,RSTI,29.84,423.57
2010,EDGW,-23.572,88.545
2010,5952B,-555.9,2245.2
2010,CFCB,-65.803,58.462
2010,CFCB,,
2010,XTLS,,
2010,ERS,9.145,465.013
2010,ATRS,-6.091,12.819
2010,DVD,-8.173,62.96
2010,BXLC,-1.454,0.133
2010,NBTF,8.809,39.048
2010,NBTF,,
2010,NCI,24.057,703.66
2010,WTBA,13.383,71.108
2010,WTBA,,
2010,9625A,436.9,2226
2010,9627A,744,5860
2010,AEG1,137.862,307.819
2010,BJRI,23.162,513.86
2010,SPYR,-0.622,1.241
2010,HIBB,46.4,664.954
2010,WTFC,63.329,741.036
2010,WTFC,,
2010,ARQL,-30.129,29.221
2010,MSTX,-8.451,0.489
2010,AMTY,-1.403,3.699
2010,BKBK,1.913,23.067
2010,BKBK,,
2010,IMS,,
2010,NOVB,,
2010,NOVB,-6.248,51.866
2010,PAG,108.281,10713.585
2010,USNA,45.651,517.644
2010,CBST,94.325,636.458
2010,SSINQ,37.64,1470.59
2010,TGI,149.899,2905.348
2010,DGRI,-3.698,0
2010,NOV,1667,12156
2010,BITS,-3.236,23.144
2010,NWTH.1,-1.383,9.665
2010,PBIO,-3.128,1.34
2010,EDMCQ,168.506,2508.521
2010,ALLN,2.217,15.356
2010,IM,318.06,34588.984
2010,UNFI,68.321,3757.139
2010,VOXW,-3.097,12.586
2010,BBQ,7.218,148.268
2010,FFNM,,
2010,FFNM,0.238,14.652
2010,SEAC,29.468,216.727
2010,6102B,-155,1602.163
2010,VATE,-19.087,764.947
2010,CMOH,2.323,17.921
2010,CMOH,,
2010,ID.2,-16.486,450.128
2010,CDOM,-11.509,0
2010,PLUS,23.727,862.9
2010,VPHM,125.608,439.012
2010,ISSM.1,-0.204,0
2010,VUOC,-4.626,0
2010,HPTO,-0.836,7.517
2010,NUS,136.051,1537.259
2010,STLD,140.709,6300.887
2010,NEOM,35.09,1.522
2010,WSTC,60.304,2388.211
2010,BBDC.1,,
2010,FORR,20.507,250.726
2010,GEL,-48.459,2101.324
2010,CLOK,-0.057,0
2010,PRWT,-4.959,79.773
2010,PRWT,,
2010,VSAT,36.115,802.206
2010,SNAK,4.469,133.987
2010,PWAVQ,3.713,591.461
2010,FUELQ,0.465,169.313
2010,WHRT,-20.517,2.179
2010,ARXG,-2.302,0
2010,DEL,12.397,141.623
2010,MWW,-32.359,919.186
2010,CVD,68.254,2038.473
2010,DPW,0.487,10.396
2010,IGTE,51.755,280.597
2010,DGX,720.894,7368.925
2010,LAD,13.719,2131.598
2010,0081A,49.319,1599.094
2010,EMCF,3.069,26.058
2010,EMCF,,
2010,FMARQ,,
2010,FMARQ,-46.589,82.388
2010,RIVR,2.32,22.536
2010,RIVR,,
2010,WIBC,-34.758,192.332
2010,WIBC,,
2010,DXPE,19.381,656.202
2010,UBFO,-4.439,37.176
2010,UBFO,,
2010,HCFL,0.551,7.646
2010,HCFL,,
2010,HLIO,21.4,150.695
2010,CALM,60.839,941.981
2010,NSP,22.44,1719.752
2010,CWTRQ,-44.111,981.101
2010,KRC,14.12,302.944
2010,KRC,,
2010,CERS,-16.911,23.109
2010,VCEL,-14.558,0.089
2010,ERT,9.871,140.992
2010,MTN,30.385,868.632
2010,EPIQ,13.929,247.166
2010,CIEN,-333.514,1236.636
2010,GNRL,3.922,157.724
2010,RADS,21.823,346.414
2010,SLGN,144.646,3071.545
2010,MDF,25.7,368.186
2010,OVRL,-12.962,77.662
2010,KMX,380.878,9402.137
2010,PROJ,-4.922,279.648
2010,FAVS,-1.191,128.463
2010,TIVO,212.884,541.49
2010,PFTI,-1.574,3.106
2010,CTIC,-82.642,0.319
2010,EEFT,-38.372,1038.269
2010,EEFT,,
2010,SELF,,
2010,SSB,,
2010,SSB,51.882,195.008
2010,ALTI,-22.286,7.83
2010,AMTD,592.188,2566.756
2010,AMTD,,
2010,GSLA,0.407,15.73
2010,GSLA,,
2010,GIFI,13.093,248.286
2010,FSBK,-2.38,53.715
2010,FSBK,,
2010,MEAD,-1.421,26.34
2010,GLEC,-1.523,0
2010,RMCP,-2.575,0
2010,VCST,-0.551,17.336
2010,SYNM,-9.536,8.41
2010,SBNC,,
2010,SBNC,,
2010,TTWO,48.458,1136.876
2010,EMKR,-23.694,191.278
2010,RBCL,0.558,28.157
2010,BKYI,-0.307,3.52
2010,XPLR,-6.389,17.759
2010,UNVC,,
2010,PRTKQ,-2.142,0.163
2010,TRBD,-0.902,0.022
2010,ALV,590.6,7170.6
2010,PPSF,0.61,7.874
2010,PPSF,,
2010,FBC,,
2010,FBC,-374.813,951.417
2010,SHF,12.642,213.648
2010,CSHZ,-3.288,11.612
2010,MHD,,
2010,EATR,6.832,22.488
2010,BEXP,42.896,169.722
2010,KNL,28.024,809.467
2010,3FCAR,,
2010,RMBS,150.917,323.39
2010,VTAL,-0.966,59.709
2010,AMZN,1152,34204
2010,CDSI.2,-0.035,0
2010,JFBC,3.129,24.795
2010,JFBC,,
2010,UCBI,,
2010,UCBI,-502.344,391.903
2010,ARE,135.293,487.303
2010,ARE,,
2010,KMG,15.33,208.628
2010,REIS,0.668,27.576
2010,BFLY.1,-4.033,88.563
2010,QRVO,124.558,1051.756
2010,SRPT,-32.177,29.42
2010,SVLF,5.775,226.011
2010,RL,567.6,5660.3
2010,RCRC,29.688,427.343
2010,MMS,70.409,831.749
2010,INTT,7.252,46.204
2010,ORFR,2.297,36.245
2010,BXP,,
2010,BXP,159.072,1595.845
2010,SLP,2.156,10.712
2010,TIBB,-52.245,80.034
2010,TIBB,,
2010,INDT,-4.487,35.611
2010,INDT,,
2010,SRT.2,-19.383,265.376
2010,PPBI,4.238,40.027
2010,PPBI,,
2010,NXCN,-0.038,0
2010,FIX,14.74,1108.282
2010,FRFC,1.395,10.878
2010,FRFC,,
2010,HLX,-126.988,1199.838
2010,AROC,-101.825,2461.533
2010,HSKA,0.018,65.451
2010,DBMG,1.28,287.566
2010,GTHP,-2.846,3.364
2010,EGHT,6.494,70.163
2010,OUTR,51.008,1436.421
2010,QUIK,0.123,26.199
2010,INXI,5.353,311.977
2010,GLBZ,2.065,19.815
2010,GLBZ,,
2010,FLST,-5.55,0
2010,CXW,157.193,1675.031
2010,DTE1,441,4993
2010,SRE4,374,3049
2010,PCG1,1121,13840
2010,WPS1,135,1589
2010,BJ.1,95.011,10877.239
2010,OZK,,
2010,OZK,64.001,193.275
2010,SSCC,-0.175,0
2010,JLL,153.902,2925.613
2010,JLL,,
2010,CBKN,-61.466,93.271
2010,CBKN,,
2010,TRBRQ,-2.317,118.186
2010,EVBN,,
2010,EVBN,4.84,44.05
2010,ONSM,-9.281,16.694
2010,3DCBF,-12.33,34.233
2010,3DCBF,,
2010,CGNT.1,-4.648,13.787
2010,CRZO,9.95,139.462
2010,QADA,2.711,220.012
2010,UMPQ,28.326,558.063
2010,UMPQ,,
2010,CBPI,17.869,55.184
2010,TRCY,14.31,78.406
2010,TRCY,,
2010,DHIL,12.402,68.93
2010,DHIL,,
2010,GCOM,7.902,227.817
2010,HMNY,-0.94,13.28
2010,SYNT,113.593,532.133
2010,BFAM,-9.994,878.159
2010,INIS,-6.802,6.107
2010,AEHR,-3.373,13.737
2010,SLG,,
2010,SLG,300.575,1142.999
2010,MEC1,357,3810
2010,BYCX,0.532,0.26
2010,ROBK,-2.104,0.6
2010,KNDL,-4.559,448.259
2010,NTFY,0.616,7.246
2010,PSMT,49.315,1395.891
2010,VTSI,1.02,6.595
2010,ACAS,998,600
2010,ACAS,,
2010,SOA,78,1950
2010,OMEX,-23.343,21.001
2010,SIGA,-28.195,19.216
2010,SEYE,0.462,20.831
2010,MTOR,12,3590
2010,7262B,-1.319,0
2010,PETS,20.871,231.642
2010,HILL,-13.251,252.494
2010,YUM,1158,11343
2010,FARO,11.068,191.775
2010,PLCE,83.124,1673.999
2010,SSFN,1.233,37.371
2010,SSFN,,
2010,GAXCQ,-0.854,22.743
2010,MHN,,
2010,SPB.1,-190.107,2567.011
2010,AMEN,-3.529,3.343
2010,FCCY,3.308,33.538
2010,FCCY,,
2010,RLRN,23.888,130.094
2010,STRZ,-13.739,53.332
2010,STEL,9.765,160.443
2010,STEL,,
2010,3XOHO,-11.842,1529.241
2010,PVSW,4.072,47.213
2010,MFL,,
2010,ANNB,,
2010,ANNB,1.616,21.668
2010,TRAD,11.44,128.972
2010,TRAD,,
2010,HYC,6.715,468.449
2010,PCBK,5.092,68.082
2010,PCBK,,
2010,UEPS,38.99,280.364
2010,UEPS,,
2010,CAC,24.766,123.362
2010,CAC,,
2010,INVE,-9.518,84.843
2010,TRMS,19.954,29.417
2010,PWER,147.856,1047.139
2010,NLY,1267.28,2956.725
2010,NLY,,
2010,ACMR.1,-30.18,448.058
2010,AMB,,
2010,AMB,27.119,654.415
2010,NRC,8.499,63.398
2010,SRI,10.809,635.226
2010,OSIS,23.557,595.111
2010,CHRW,387.026,9274.305
2010,MBRG,,
2010,MBRG,-2.688,74.034
2010,CHH,107.441,596.076
2010,CLNH.1,-24.825,219.157
2010,CLNH.1,,
2010,TUC,2.579,320.011
2010,CSR,20.082,237.666
2010,CSR,,
2010,FCS,153.2,1599.7
2010,DRQ,102.226,566.251
2010,OEG,-7.016,40.933
2010,IN,-5.325,679.111
2010,MBWM,-13.316,97.387
2010,MBWM,,
2010,REMY,16.918,1103.799
2010,CWST,38.428,466.064
2010,INTI,-1.004,0.61
2010,ABVT,69.4,409.7
2010,EPR,114.874,315.239
2010,EPR,,
2010,CLBH,-2.394,46.289
2010,CLBH,,
2010,LTS,-10.951,192.572
2010,LTS,,
2010,GPI,50.304,5509.169
2010,CSU,4.254,199.04
2010,NOVC,986.702,97.52
2010,NOVC,,
2010,PSEM,10.794,146.913
2010,HOMS.1,1.919,97.9
2010,CTIB,1.828,47.748
2010,YDNT,14.937,102.842
2010,MTD,232.148,1968.178
2010,PACI,0.789,15.067
2010,MOFG,10.13,85.888
2010,MOFG,,
2010,CPFH,-0.995,19.391
2010,ECTE,-4.147,0.428
2010,SAH,89.929,6880.844
2010,SVON,-13.384,0.14
2010,CTHR,1.557,12.687
2010,PGNX,-69.725,7.952
2010,NVDL,-2.666,2.826
2010,SBBX,2.176,26.639
2010,SBBX,,
2010,AMG,138.633,1358.242
2010,AMG,,
2010,ORXE,-4.648,0
2010,GEOS,14.082,128.533
2010,RNWK,5.038,401.733
2010,AMCC,-1.006,247.71
2010,NOTV,-2.691,28.781
2010,GMTCQ,-20.356,35.171
2010,AUMN,-33.274,11.53
2010,CSBB,3.496,23.665
2010,CSBB,,
2010,ILIU,-5.986,2.47
2010,NANX,-4.078,9.461
2010,ASRT,3.896,82.064
2010,CFFI,8.11,99.548
2010,CFFI,,
2010,EVHC,49.825,710.409
2010,IBCA,-53.308,109.182
2010,IBCA,,
2010,MHTX,-0.043,1.686
2010,AIII,-9.408,1.841
2010,INGR,169,4632
2010,MDTV,-8.367,25.933
2010,BRMR,-13.8,32.457
2010,POWI,49.464,299.803
2010,BRTX,-2.264,0
2010,OPAY,-6.193,130.224
2010,DTGF,131.216,1537.16
2010,URI,-26,2237
2010,PHLI,-0.761,7.201
2010,AAIC,,
2010,AAIC,26.586,42.895
2010,VSBN,1.881,12.749
2010,VSBN,,
2010,SOYL,-1.488,0.117
2010,AOGC,1.292,0
2010,EVBS,,
2010,EVBS,-10.759,62.898
2010,AMIN,0.057,24.263
2010,NWFL,7.313,29.751
2010,NWFL,,
2010,TMOL,-0.968,0
2010,OVLY,4.628,30.695
2010,OVLY,,
2010,OLBK,1.503,19.861
2010,OLBK,,
2010,BEGI,,
2010,KLIB,2.979,16.498
2010,KLIB,,
2010,NAWL.1,0.103,0
2010,LCNB,,
2010,LCNB,9.373,42.92
2010,MILLQ,-3.88,22.842
2010,HOPE,-7.239,174.917
2010,HOPE,,
2010,SLPHQ,-7.607,0
2010,NJMC,-0.541,0.204
2010,LIVE,-7.457,8.077
2010,SAAS,-1.056,82.155
2010,RASFQ,111.793,244.996
2010,RASFQ,,
2010,HFWA,13.354,68.892
2010,HFWA,,
2010,TSBK,,
2010,TSBK,-2.291,42.292
2010,MPB,2.748,33.562
2010,MPB,,
2010,SCS,20.4,2437.1
2010,LDSH,25.375,403.132
2010,ACY,1.648,29.847
2010,DIA,,
2010,OPOF,1.547,53.529
2010,OPOF,,
2010,RMLXD.1,-1.269,4.495
2010,TSBA,1.461,11.739
2010,TSBA,,
2010,WPC,73.972,273.91
2010,TALN,-1.467,41.46
2010,RMTI,-2.683,59.555
2010,VRSN,830.967,680.578
2010,IESC,-32.147,460.633
2010,PRDO,157.773,2124.236
2010,WSCC,,
2010,MRCY,28.358,199.83
2010,CYE,,
2010,MDS,-13.4,192.4
2010,3368B,-38.416,591.871
2010,PWR,153.176,3931.218
2010,ZAAP,-19.018,3.816
2010,COFS,2.711,27.53
2010,COFS,,
2010,INKS.1,4.887,2.812
2010,ECBE,,
2010,ECBE,0.86,51.802
2010,NUTR,16.383,180.052
2010,CBAN,0.474,68.744
2010,CBAN,,
2010,CFW,-11.539,22.849
2010,0084A,-136.289,1167.993
2010,BLAB,,
2010,MUH,,
2010,CNXN,22.961,1974.198
2010,SRDX,-21.089,69.898
2010,XEL5,399.72,4164.37
2010,TORZ,11.326,478.688
2010,FUSB,-3.181,50.844
2010,FUSB,,
2010,WDR,156.959,1053.622
2010,WDR,,
2010,CIX,3.052,135.264
2010,MUC,,
2010,BDMS,1.443,63.993
2010,UNS1,106.978,1124.979
2010,MRGE.1,-11.516,154.01
2010,ANH,110.499,220.073
2010,ANH,,
2010,XPOI,-0.3,30.035
2010,CONX.1,0.002,8.258
2010,OSPN,10.806,107.963
2010,INO,-17.614,6.145
2010,BRCM,1081.8,6818.319
2010,SONO.1,9.972,275.362
2010,FHI,179.114,951.943
2010,FHI,,
2010,NCFT,,
2010,CFGX,-0.076,-0.002
2010,AMBTQ,-3.186,20.358
2010,DTGI,-0.395,20.939
2010,AMT,372.936,1985.335
2010,BSRR,7.363,81.692
2010,BSRR,,
2010,BPAX.1,-46.196,2.475
2010,LFBG,-5.488,1.6
2010,BRKL,26.872,134.815
2010,BRKL,,
2010,CPCF,-1.166,0
2010,COLM,77.037,1491.515
2010,ED1,904,10573
2010,NWTT,1.177,0.151
2010,CYTH,-0.038,0.802
2010,APDN,,
2010,DSU,,
2010,ELDO,-0.458,8.854
2010,ELTP,-13.582,4.266
2010,NANM,-0.83,0
2010,EESE,-0.45,0.224
2010,FMBM,3.741,31.558
2010,FMBM,,
2010,FBSS,3.667,33.035
2010,FBSS,,
2010,FPPP,0.787,7.009
2010,ACLP,,
2010,MCAP,-0.437,0
2010,FCMCQ,-55.274,41.444
2010,GNBT,-25.28,1.173
2010,GPXM,2.562,0.108
2010,BWMG,-1.19,2.181
2010,HBC.P,18.784,20.792
2010,HLFN,1.542,10.162
2010,HLFN,,
2010,HFBC,6.516,63.844
2010,HFBC,,
2010,ARSC,-2.452,0
2010,MCBC,-17.854,94.026
2010,MCBC,,
2010,MDY,,
2010,NTWK,1.394,36.78
2010,MUJ,,
2010,CHWE,1.828,0
2010,NWYF,4.713,42.608
2010,NWYF,,
2010,FNWD,5.179,35.876
2010,FNWD,,
2010,FE1,156.731,1836.118
2010,SCRH,-0.651,0.514
2010,PGC,7.664,75.037
2010,PGC,,
2010,MRKR,-5.091,0
2010,GVCM,-18.284,0
2010,TNFG,,
2010,SPY,,
2010,MSII,-3.619,21.942
2010,SCMF,-23.121,96.243
2010,SCMF,,
2010,VKIN,-0.025,0
2010,TEUM,-92.483,37.168
2010,TAYC,,
2010,TAYC,-53.823,281.199
2010,OVTZ,-0.089,0.039
2010,UBOH,2.808,33.982
2010,UBOH,,
2010,JSDA,-6.106,17.557
2010,MBND.1,14.694,265.594
2010,JGBO,29.85,97.444
2010,IPT,0.254,81.291
2010,HBRM,-0.577,0.262
2010,MDST.2,-1.098,0
2010,RLH,-8.609,163.494
2010,OME,18.259,167.704
2010,6911B,,
2010,6911B,6.485,29.867
2010,PFBC,,
2010,PFBC,-16.81,54.483
2010,SOFO,-0.122,20.476
2010,DEAR,,
2010,DEAR,-14.249,42.967
2010,CSBC,8.639,50.937
2010,CSBC,,
2010,MDIN.1,,
2010,ADPI,10.339,285.642
2010,HTBK,-55.857,63.82
2010,HTBK,,
2010,LBAI,19.211,144.917
2010,LBAI,,
2010,TCFC,4.766,43.117
2010,TCFC,,
2010,FNFG,,
2010,FNFG,140.353,932.203
2010,BNCN,7.726,104.562
2010,BNCN,,
2010,MANH,28.061,297.117
2010,CRAI,2.586,287.424
2010,DHF,,
2010,SOFE,-0.278,2.003
2010,LHO,1.961,600.483
2010,LHO,,
2010,WUHN,3.206,110.313
2010,AMKR,231.971,2939.483
2010,IPCC,91.523,961.276
2010,IPCC,,
2010,SOCB,,
2010,SOCB,0.069,25.781
2010,VTR,246.167,1016.203
2010,VTR,,
2010,FGFH,5.815,46.843
2010,FGFH,,
2010,MUS,,
2010,SMMF,-1.975,86.893
2010,SMMF,,
2010,FIZN,8.875,58.617
2010,FIZN,,
2010,EQY,25.103,286.666
2010,EQY,,
2010,INOC.1,-2.687,79.619
2010,FRMC,-1.098,0
2010,EVOL,5.353,37.306
2010,SHS,213.399,1640.583
2010,IOSP,73.7,683.2
2010,AGTK,-0.104,0.032
2010,LLL,955,15680
2010,IDXG,-6.814,144.652
2010,AXTI,18.653,95.493
2010,AWX,-0.543,43.453
2010,NEFF,,
2010,HIX,,
2010,SLCH,-1.528,1.48
2010,CATC,13.254,63.591
2010,CATC,,
2010,HCKT,14.227,201.348
2010,IHCH,20.165,457.386
2010,ULTI,2.157,227.811
2010,HZO,2.497,450.34
2010,RAE,-2.605,87.053
2010,HWBK,-3.552,69.22
2010,HWBK,,
2010,IPLY,-1.034,1.38
2010,CNRD,10.285,138.841
2010,SLGI,-0.02,0
2010,NWMT.1,2.588,118.316
2010,FNHM,-3.893,17.781
2010,FNHM,,
2010,SCOO,-356.273,762.078
2010,CZBT,2.948,18.711
2010,CZBT,,
2010,HAST,1.705,521.055
2010,MSTR,43.792,454.577
2010,SKAS,1.473,12.08
2010,UNB,5.587,28.842
2010,UNB,,
2010,LZR,3.244,29.605
2010,CXDO,-2.31,65.793
2010,DXMMQ,5996.417,991.259
2010,CBKM,2.039,14.758
2010,CBKM,,
2010,BEBE,-5.165,508.968
2010,TYCB,5.197,19.146
2010,TYCB,,
2010,EGBN,16.657,105.9
2010,EGBN,,
2010,COBZ,-22.637,150.39
2010,COBZ,,
2010,ORRF,16.581,82.216
2010,ORRF,,
2010,CTSH,733.54,4592.389
2010,RH,-7.051,772.752
2010,FNLC,12.116,66.395
2010,FNLC,,
2010,CEDCQ,-104.667,711.537
2010,GNVC,-12.274,16.467
2010,TSQ,,
2010,WBCO,25.57,89.555
2010,WBCO,,
2010,DNIF,,
2010,VVR,,
2010,GRNB.1,-80.695,153.408
2010,GRNB.1,,
2010,CMLS,29.402,263.333
2010,LMIA,12.931,223.356
2010,HYF,,
2010,MIPS,12.842,70.956
2010,SOMH,,
2010,SOMH,2.51,15.687
2010,CSGP,13.289,226.26
2010,BOCH,6.22,60.459
2010,BOCH,,
2010,RSG,506.5,8106.6
2010,EAS2,100.485,1717.186
2010,PFBX,1.485,39.789
2010,PFBX,,
2010,FCCO,1.854,31.355
2010,FCCO,,
2010,BCSB,1.207,31.268
2010,BCSB,,
2010,KCG.1,91.638,1162.129
2010,KCG.1,,
2010,UCFC,-37.273,131.253
2010,UCFC,,
2010,ADGF,5.047,86.247
2010,HBIA,23.316,115.086
2010,HBIA,,
2010,FMAO,6.981,48.77
2010,FMAO,,
2010,BIRT,10.647,123.667
2010,CFNL,18.442,123.935
2010,CFNL,,
2010,DMKBA,3.442,21.459
2010,DMKBA,,
2010,RBCAA,,
2010,RBCAA,64.753,281.131
2010,DYAX,-24.503,51.399
2010,LEU,7.5,2035.4
2010,HHY,,
2010,ELON,-31.312,111.037
2010,SMED,9.356,39.156
2010,DHY,,
2010,EPD,320.8,33739.3
2010,MTEX,-10.616,228.088
2010,ARAO,-1.276,0
2010,SAL,3.66,29.963
2010,SAL,,
2010,CVNSQ,-0.772,17.717
2010,PACR,0.9,1502.8
2010,HDII,-0.99,1.384
2010,DTLK,2.302,293.679
2010,DRIV.1,15.735,363.226
2010,SCIL,-9.69,43.384
2010,CVG,-53.2,2203.4
2010,CCI,-310.94,1878.658
2010,LIME,-5.239,95.718
2010,FNCB,-31.72,56.949
2010,FNCB,,
2010,3UBMI,-3.708,56.068
2010,3UBMI,,
2010,IRNS,-0.072,0
2010,FLXT,-1.837,0.096
2010,TIGE,-0.88,102.635
2010,IXYS,36.647,363.273
2010,SMCE,-2.387,0.953
2010,RIBT,-15.668,31.631
2010,FRPT.1,15.213,655.973
2010,LEAP.5,-871.953,2697.203
2010,EBAY,1800.961,9156.274
2010,PLKI,22.9,146.4
2010,0069A,25.172,201.2
2010,GS,8354,45967
2010,GS,,
2010,EMAN,-1.14,30.458
2010,GEOY,24.637,330.345
2010,POM4,45,1400
2010,ELCI,-1.392,0.173
2010,MFNC,-0.418,25.635
2010,MFNC,,
2010,XBKS,-211.339,140.837
2010,XBKS,,
2010,YUII,-34.337,67.48
2010,MERR,-5.339,30.68
2010,GECR,,
2010,GECR,1.533,37.655
2010,CITZ.1,3.46,56.006
2010,CITZ.1,,
2010,3EVCL,0,0
2010,CRGS,-3.053,0
2010,TGLO,-0.061,0
2010,IFUE,-2.214,0.298
2010,FDX1,731,23990
2010,WBMD,54.072,534.519
2010,QSEP,-9.495,0
2010,GSPT,-0.399,0
2010,FNFI,,
2010,FNFI,-0.242,4.408
2010,EVF,,
2010,NST1,248.575,2478.28
2010,FUTS,,
2010,OGE1,215.7,2109.9
2010,SWBI,-82.769,392.3
2010,FNHC,-7.996,60.604
2010,NTIP,19.236,0.717
2010,PB,,
2010,PB,127.708,438.37
2010,SPIN,1.102,3.39
2010,PAA,505,25893
2010,0190A,121.505,1722.227
2010,CSVI,24.016,163.776
2010,PCYG,0.177,10.875
2010,USIO,-0.464,2.619
2010,TLI,,
2010,CVVT,43.198,183.696
2010,AEE1,369,3197
2010,GGLR,-18.789,0.79
2010,PFCB,46.608,1242.799
2010,SNBR,31.568,605.676
2010,CNXT.1,20.234,240.726
2010,GEEK,-0.98,7.42
2010,CLAI.1,-0.287,2.326
2010,BCOR,4.68,214.343
2010,CNQR,20.581,292.936
2010,MCBI.1,-0.927,85.014
2010,MCBI.1,,
2010,ALIF,5.495,35.505
2010,BHY,,
2010,CSHB,-8.883,13.553
2010,CSHB,,
2010,XNNHQ,-1.781,4.397
2010,XLB,,
2010,ALRT,-2.075,0
2010,HYBT,0.047,8.569
2010,CFBK,-6.87,14.411
2010,CFBK,,
2010,ONFC,3.761,45.87
2010,ONFC,,
2010,GCBC,4.885,27.699
2010,GCBC,,
2010,FCAP,3.865,25.74
2010,FCAP,,
2010,FPFCQ,-31.209,206.591
2010,FPFCQ,,
2010,GDEN,-13.836,24.602
2010,SKVI,-1.073,0.229
2010,UDWKQ,-0.608,7.276
2010,EFSC,5.573,134.754
2010,EFSC,,
2010,VITA.1,-5.706,94.663
2010,SBSAA,15.042,136.122
2010,STL,20.492,146.975
2010,STL,,
2010,HT,-16.357,285.201
2010,HT,,
2010,AVIX.1,-0.271,0
2010,NVDA,253.146,3543.309
2010,9693B,24.561,370.756
2010,EMI,,
2010,MMV,,
2010,CEV,,
2010,EVO,,
2010,EVP,,
2010,EVJ,,
2010,EVY,,
2010,EVN,,
2010,AXL,115.4,2283
2010,ARJ,70.7,1377.4
2010,TOFC,3.164,38.266
2010,TOFC,,
2010,CZFC,2.539,20.458
2010,CZFC,,
2010,AUD,46.436,391.447
2010,EF,9.696,168.843
2010,EF,,
2010,BLKIA,127.628,3513.275
2010,EWBC,164.564,1112.227
2010,EWBC,,
2010,FCVA,-2.172,27.48
2010,FCVA,,
2010,AMRI,-62.871,198.066
2010,COCOQ,145.971,1763.797
2010,MIGP,14.736,153.558
2010,MIGP,,
2010,MFI,5.296,50.929
2010,MFI,,
2010,EPAY,3.954,157.99
2010,FVRG,-0.399,10.621
2010,GBL,68.792,280.38
2010,GBL,,
2010,KFY,58.874,776.251
2010,CEB,40.363,438.907
2010,EBTC,10.64,76.592
2010,EBTC,,
2010,LIFE.3,378.295,3588.094
2010,KWKAQ,435.069,928.331
2010,QQQ,,
2010,MUE,,
2010,DVLY,-0.893,29.128
2010,AUTO,-8.564,51.534
2010,CEHC,-0.491,0.001
2010,VSEA,159.584,831.78
2010,MKSI,142.587,853.114
2010,BKNG,527.541,3084.905
2010,TREX,-10.066,317.69
2010,CFFN,,
2010,CFFN,67.84,408.462
2010,FBPI,,
2010,FBPI,1.391,19.56
2010,EBYH,-0.376,0
2010,DLIAQ,-21.643,220.697
2010,PLXT,-3.289,116.56
2010,EXTR,0.227,309.354
2010,HGTXU,62.028,62.883
2010,ATLC,,
2010,ATLC,-97.504,680.344
2010,WGATQ,-12.722,17.78
2010,SFG,189,2765.1
2010,SFG,,
2010,CZBS,0.629,23.769
2010,CZBS,,
2010,HSII,7.493,513.236
2010,CNX,346.781,5162.998
2010,LWLL,0.938,13.506
2010,INFA,86.324,650.076
2010,BERK,-13.49,40.939
2010,BERK,,
2010,GWO1,202.755,2403.825
2010,LPNT,155.5,3242.4
2010,UONEK,-28.633,279.906
2010,TOWN,30.276,235.245
2010,TOWN,,
2010,TST,-5.334,57.186
2010,TWTC,340.878,1273.171
2010,WNRP,1.154,92.506
2010,WNRP,,
2010,WCC,115.477,5063.862
2010,LOAN,0.319,1.21
2010,RATE,-21.527,220.598
2010,AOBI,14.087,305.944
2010,BRCD,118.852,2094.363
2010,TCP,137.1,69.1
2010,EDGR,-7.229,19.468
2010,NAD,,
2010,NAC,,
2010,NAN,,
2010,USCR,7.091,455.696
2010,RAI,1113,8551
2010,SONE,-6.283,209.086
2010,FFIV,151.153,881.972
2010,ORCC.1,5.376,149.513
2010,SKX,136.148,2006.868
2010,DITC,-8.402,18.563
2010,BSHI,3.193,55.53
2010,GEG,-5.857,183.304
2010,NMXS,-0.324,3.485
2010,PMBC,-13.954,57.69
2010,PMBC,,
2010,SBAC,-194.674,626.619
2010,UTHR,105.916,603.831
2010,SLNM,-2.584,4.573
2010,ARBA,16.386,361.146
2010,OXDG,-0.578,0.344
2010,9745B,756,22921
2010,MVRM,-5.3,0
2010,MEET,-6.651,6.054
2010,STMP,5.532,85.544
2010,FISI,21.287,115.963
2010,FISI,,
2010,MECK,-3.02,8.987
2010,JNPR,618.402,4093.266
2010,GUT,,
2010,PWFL,-12.611,25.861
2010,ECPG,49.052,381.308
2010,ECPG,,
2010,PVTB,,
